#date,queriesUDP_IPV4,queriesTCP_IPv4,queriesTOTAL_IPv4,ratioTCP_IPv4,queriesUDP_IPV6,queriesTCP_IPv6,queriesTOTAL_IPv6,ratioTCP_IPv6
20150925,3078397887,15202193,3093600080,0.49,233644224,479692,234123916,0.2
20150926,2551438955,14326600,2565765555,0.56,207236089,445039,207681128,0.21
20150927,2628969056,14062082,2643031138,0.53,207691030,452478,208143508,0.22
20150928,3181496336,15425349,3196921685,0.48,233741614,486017,234227631,0.21
20150929,3206259875,16195209,3222455084,0.5,228721625,493106,229214731,0.22
20150930,3176316157,13670003,3189986160,0.43,230091907,488099,230580006,0.21
20151001,3198360368,11827761,3210188129,0.37,235384244,476160,235860404,0.2
20151002,3152819277,10910495,3163729772,0.34,223939676,449675,224389351,0.2
20151003,2825273384,9587918,2834861302,0.34,210135579,402141,210537720,0.19
20151004,2672652274,9467726,2682120000,0.35,211756576,416241,212172817,0.2
20151005,3188945025,11169088,3200114113,0.35,225188368,451343,225639711,0.2
20151006,3227979415,10013930,3237993345,0.31,232211072,495681,232706753,0.21
20151007,3202303222,9882679,3212185901,0.31,229251831,501271,229753102,0.22
20151008,3206209878,10242130,3216452008,0.32,226274533,506319,226780852,0.22
20151009,3207197780,11129863,3218327643,0.35,229501460,501589,230003049,0.22
20151010,3023359169,13528590,3036887759,0.45,214845602,467079,215312681,0.22
20151011,2853632451,15196691,2868829142,0.53,212863028,456210,213319238,0.21
20151012,3117945633,10866892,3128812525,0.35,228503356,499447,229002803,0.22
20151013,3150514220,16469582,3166983802,0.52,232885048,520687,233405735,0.22
20151014,3207612136,18602852,3226214988,0.58,231558846,520840,232079686,0.22
20151015,3268962899,15994556,3284957455,0.49,232786031,498896,233284927,0.21
20151016,3163535959,14637309,3178173268,0.46,231208595,519949,231728544,0.22
20151017,2739457520,10503401,2749960921,0.38,216062739,480859,216543598,0.22
20151018,2723857855,9696019,2733553874,0.35,212751058,465685,213216743,0.22
20151019,3234829371,11141099,3245970470,0.34,234328392,528016,234856408,0.22
